report_date,stock_code,company,fetch_status,published_wib,source,flags,title,link
2026-09-21,BMRI,Bank Mandiri,ok,21 Sep 21:14 WIB,Berita Moneter,,"Asing Net Sell Rp1,78 T di Pasar Reguler, BBCA BMRI Top Sell",https://news.google.com/rss/articles/CBMijwFBVV95cUxONElwUG5MZmlRelNpVlZMbXJwVVhoVlpTQkplUGd4OVl2QVM3SnpEdVpsWEg0Wkh1WGhhZ1BiblNIalNYZUxPWGF3c1VLQ3BsWjhDc2p3Zk5vVDl4cU9pOTUyUFBid0lnalRxZ2Q2QjNFaVNKNkxnLUZEWTZ1LVJsR0xDNUJIaE9GLTdjNW1kMA?oc=5
2026-09-21,TINS,,ok,22 Sep 13:54 WIB,Warta Ekonomi,,"Investor Asing Net Sell Rp351 Miliar, BBRI dan TINS Paling Banyak Dilepas",https://news.google.com/rss/articles/CBMirwFBVV95cUxONDFxa3NUWmNmUjhvbUlzdW03bW9pLXZSLTN6SGJMNmd2V0tXbEpfX1VRYW9jdzJ5d19RMmpDZHN3M09HQXBkMER4M2k5eXhFTkRwSG1qWXRNZTA3Qko0dFEzbDBkOF8yckxJWnozR3haZWdZTEFqWHVPMS1EVWttSGFfQ2VtMDhQdUNpdFNYc2dmd09KalN3dDc3S0V5RWZ2SDU3R1B0RmZIOXdFTURZ0gG0AUFVX3lxTE5yQ0otdDNQTlQ5SmhfZTBTcVZsNFFsX2VGZXZLM2RwbWJ2dHQxS2hFY0FnR1J4WDhsa3l3QXN2RndRaWtjQmNFcWM3MzJaOWRfeUhtVWtzVEQ3X0Q1SFliQTBpeXV5YXdXd2FiOUs0c2JyOC1rQ1VlTHdpVHo3TnlSMHdCYWZmUHVyVzVkaEJTQ2NPcUFGN0lhYnhVS3hmT2Y5SUFMcUhUWnYwSnp4UUVRMURmUA?oc=5
2026-09-21,TINS,,ok,22 Sep 13:39 WIB,Kompas.com,,"Asing Net Sell Rp 351 Miliar di Sesi I, Saham TINS hingga TPIA Paling Banyak Dilepas",https://news.google.com/rss/articles/CBMixAFBVV95cUxQTU1ydGItU3ZJUU82TGp5NFNmZW5CdUl6SGFFYmVlY2dPSUh5aE5FUnFCdnBTRTZjR0VNWF9JMXdTSVhncWNLZDNtNHNRTkZQbndNa1hIbFgwLXpTUU1iWVZ0WEJub1UzRlV4ZVlGYkF1VlZDLVlKVEVWQmdueDE1VW55YTc4SEtPMmhGYS1uaW5rbkVBN2hVdENmakpkNTQzcWxMa3lPNEgxS0tDQms4eWhGck55VzY0eHdUc0xNMzRSUVUx?oc=5
2026-09-21,TINS,,ok,22 Sep 09:03 WIB,investor.id,,Bersiap Babak Baru Saham Timah (TINS),https://news.google.com/rss/articles/CBMieEFVX3lxTE9UdklsNXp1TVAxTk9URW9YSk5tNzRCaF90MWcyd3BYa0c1Mk9RbHVTbUw2cjhLdExuTlhuY2JHcUxzZndmYy1UanBON0xkMTZ6Zl9wajNkMnktSVJwUTF6Ylk1c0UydmpWNDBsYXlwMFpyWHJmVnBOcw?oc=5
2026-09-21,TINS,,ok,21 Sep 10:35 WIB,journalarta.com,,TINS Katalis 2027 Bursa Mineral Komoditas Strategis,https://news.google.com/rss/articles/CBMif0FVX3lxTE0tQ052MnRiQWxtWnJxTDZUQ3FjaG45MmpaOHpUTkoyWDNUUG93bllWUFJYTkdBX0EwU0xvZTVNdXV0a1RrSHBHckE4YUFGQzh1UkNFMkVLcDZLTVBzZzhyMHpjMEdUUk5zN3lDdW1ORjRpQmhnX3NvMHdfZUE2N2c?oc=5
2026-09-21,TINS,,ok,18 Sep 11:15 WIB,Bisnis Indonesia Premium,,Dorongan Saham TINS dari Perpres 79/2026,https://news.google.com/rss/articles/CBMilwFBVV95cUxPaExSWXhKQ1FlTHdCX09XT3hoVEhqTHA5MWRUejFoaUN5clZFbmFJODI2eEFXaXUxTENyQi1SUHBPRjlxTkQzMHZTaWVWRnlnLURYWkNZVlV1anM5ZlFxbjFtQlZqajR3aDRDS3BVbGxKM09hb0M1TWNtNHB2Um84RFdIbmJuR3dycFVLVUZQTW1TemdaUFUw?oc=5
2026-09-21,BULL,,ok,22 Sep 08:13 WIB,TopBusiness.id,,"Kans Pasar Masih Cenderung Melemah, Berikut Saham Pilihan Hari Ini: TPIA, BULL, BIPI, ARKO, MEDC, dan COIN",https://news.google.com/rss/articles/CBMi1AFBVV95cUxNSGZ2RXBZbXZaOTVaQmtlaThLRlZOa2dpSDltZmhfQl9CYnh5d1htLTBMZDBrNld2ZWV3eXdhczllWFYwY0VCU3BNYkkzcG9CZWhfVlU5T01QUDEwWjdfRndudHlQX1JiWHVKZlR5RkNEVmQxRFlsWlVESU01bXBoMzc4cmotZGRxWVdJSjg5LVRtUWYwLXVxNGI1QzR2R29iVThVVDJMZUVuOUx3dVMtM3FiaEFObUhNdG5VVW1WMGhORzhQQ3hBcXVYRzhnNnhDQlFLNw?oc=5
2026-09-21,BULL,,ok,21 Sep 13:55 WIB,databoks.katadata.co.id,earnings,Pendapatan dan Laba Bersih BULL Cetak Rekor pada Semester I 2026,https://news.google.com/rss/articles/CBMixAFBVV95cUxPcmdrRmktWkxCeU1Qbjg1dWFuYW1Bcjhqd0hudkJBbk9QZXhWZ1kzNlFaTGpCWm8zXzhiX2ljZUc2bktuUFJGSkhJaVY3VVVvdEVTaUZnQmNMZHptRExzM2JqNEZMdERfeTBoak1pdzA2b2VQQUxjb25lMERfWTRqNHlsdGtWRWZIZi1qODhUZS10UE1GVGE2bXRiWU04aTYtN01YYy1YMlVjWV9EcVlob2lOaFQ5MjdtWHBzR0Y3QThnVjRT?oc=5
2026-09-21,BULL,,ok,21 Sep 11:28 WIB,Liputan6.com,,"Rekomendasi Saham 21 September 2026: INCO, ANTM, ARCI, MAPI, BULL hingga MBMA",https://news.google.com/rss/articles/CBMitwFBVV95cUxPVFZQT245SVF0a0ZybzBPbnNCdXpzeHdjbVMtUnpBOFk2b0tjQkNuRkU1TkYwektydjFwZlBwTHhPMEZBQ09VWDVUNHc1VGE3R2tlang3MlpwR3NOVDJzUGZnOEFtd1N5VWh3Qmg0MHF5b1RsdmxRMWEydnQ3X1ZacWlvU2dzT2lKU2NhRHpHNzJrZzNCWHg2azV5N0NUaEE3T2w1U0w1RFJoblZjSS1YSWpwTWlvR3PSAa4BQVVfeXFMUFJqNllkQjN1NFVqRDJGSXlYaFRteDJUaFhzMEpDN1IzLUdHeFZackhwYURyU3NyeC1KOEVVLURGcV9PYmdfVzNibzlhS0hmSVdscTExWmZZMGloVGNBM3hWX1VnV0JlNDZ1cHJQeVJHeDI0cEQyNzBqY1d6MWxaTTFmOGZweWxLWk5YRHR1all4anBkbm5lQmNUWk5VLWw1NDV4ODhhX1R4d3FvcGVB?oc=5
2026-09-21,BULL,,ok,21 Sep 10:54 WIB,Disway Malang,,"IHSG Masuk Zona Merah, Turun ke 6.429,45, Simak Level GGRM hingga BULL - malang.disway.id",https://news.google.com/rss/articles/CBMiowFBVV95cUxNS2M4RzZidVdoMEJhY0lZeTRGRy1FY1dyUlhrZTJuM0g4Z2xqNWdFLThQNmR0aExrNTVVREZGQXYwUHNYWVllN1Exdm15My13Sm5MYTdJQVZaaHBRcXViV2tsaXdkMG43Uk53WU9hU3hjd18yb1RsYmJPRnlfYThlQ1Y4TlprQTlqb1ZLajB2VWFIU3B4TWRMNmJBS2s1QzktLWpF0gGjAUFVX3lxTE1LYzhHNmJ1V2gwQmFjSVl5NEZHLUVjV3JSWGtlMm4zSDhnbGo1Z0UtOFA2ZHRoTGs1NVVERkZBdjBQc1hZWWU3UTF2bXkzLXdKbkxhN0lBVlpocFFxdWJXa2xpd2QwbjdSTndZT2FTeGN3XzJvVGxiYk9GeV9hOGVDVjhOWmtBOWpvVktqMHZVYUhTcHhNZEw2YkFLazVDOS0takU?oc=5
2026-09-21,BULL,,ok,21 Sep 08:45 WIB,TopBusiness.id,guidance/target,"Awal Pekan Pasar Diproyeksi Bearish, Empat Saham Ini Direkomendasikan: GGRM, MAPA, ARCI, dan BULL",https://news.google.com/rss/articles/CBMiywFBVV95cUxNOVFzNDZqc2pRVFprODctTmJ0ekJaeDdIMXZ6cXFQcklfTUpmd19iZWlTeDU3bFhaNXE2UXRSRkFZc1FWaFpKbXdfNEJ6R1dmVWFpQVZhNmJTQUFTb0x0RXZOSHg4UlR6enVUVWZnTTU0RThRRUZTOG1xemgyTWFkLVNxYnRxdXc3Z3dWVlJqN1JVT2Vad2xJQ2hvZDdhUVg0TGNpai1vR21hTmZKcUFFWU1SNjl1NVhzeFFNT2d5ODdETTJDZExDQ1R1dw?oc=5
2026-09-21,SQMI,,ok,18 Sep 05:49 WIB,KONTAN,,"Saham SQMI Rebound 12,64% ke Rp 98, Terlihat Big Distribution Sepanjang September",https://news.google.com/rss/articles/CBMisgFBVV95cUxOVWEzcXdKY0N5dWxidnVDeTdkaURUQkdaWExSdHBCZ2JzT0U3X1Vqb3FfZmlLdVdyQ3pZRTBMc2ItSUJlOXBwTmFoN2ZFZDI2djRnVDMzX0tnOHNjY2dIRUpiMms3TjdLVVYyUGNjWW1oMURlUzk2Q3RQdy14MVdoUEtNWlhzNUx2TGQ4NWNibm9XU0RzYnF0RVZBZkRFUTdnNGluRGxtVG91SVhENlhJMTN3?oc=5
